dataset,status,n_features,refinement_type,r2,rmse,complexity,complexity_original,complexity_simplified,seconds,error,noise_strength,expr,expr_simplified
617_fri_c3_500_5,ok,5,NoRef,0.23500954727993018,0.8343697686945786,69,69,69,16.262475967407227,,0.01,((-0.24600000000000002 + (-0.00938 * (0.06583752182489036 + (1.0614816774443865 * x_2)))) * ((((-0.47500000000000003 + (-3.13 * cos((0.0616 + (0.06189277847607138 + (1.0463141535655052 * x_0)))))) * ((-0.0644 + (-0.678 * sin((4.93 * (0.03177150349695045 + (1.0457474271073812 * x_3)))))) + ((-0.049300000000000004 + (-0.198 * (0.06189277847607138 + (1.0463141535655052 * x_0)))) + (0.73 + (0.625 * (0.03177150349695045 + (1.0457474271073812 * x_3))))))) - (-0.5800000000000001 + (-0.00552 * ((18.2 + (-1.04 * (0.07378384716018162 + (1.066710481333945 * x_4)))))**2))) - (0.07100000000000001 + (5.89 * cos(((0.9800000000000001 + (6.5200000000000005 * sin((0.224 * (0.06884697124093933 + (1.0266038989481894 * x_1)))))) + ((0.0029 + (0.67 * (0.06189277847607138 + (1.0463141535655052 * x_0)))) - (0.0005 + (-0.29000000000000004 * (0.06583752182489036 + (1.0614816774443865 * x_2))))))))))),(-0.0099566981344283448*x_2 - 0.24661755595471749)*(0.00552*(1.109378900587303*x_4 - 18.12326479895341)**2 + (3.13*cos(1.0463141535655052*x_0 + 0.1234927784760714) + 0.47500000000000003)*(0.20717020240597004*x_0 - 0.65359214194211325*x_3 + 0.678*sin(5.155534815639389*x_3 + 0.1566335122399657) - 0.62390241954733188) - 5.89*cos(0.70103048288888853*x_0 + 0.30782968645887213*x_2 + 6.5200000000000005*sin(0.22995927336439443*x_1 + 0.01542172155797041) + 1.0429610429081861) + 0.5090000000000001)
621_fri_c0_100_10,ok,10,NoRef,0.6309629524669025,0.6044391376557308,85,87,85,11.23069429397583,,0.01,((((0.7250000000000001 * (1.4976230557380417e-10 + (1.0050378197078866 * x_1))) + (0.0475 + (0.217 * (8.330528184386568e-10 + (1.0050378147807428 * x_4))))) + (((-0.683 * (5.607351256555068e-09 + (1.0050378092727088 * x_5))) * ((((-0.014 * (1.4976230557380417e-10 + (1.0050378197078866 * x_1))) * (-8.45 + (-2.37 * (9.734549852333354e-10 + (1.0050378163751326 * x_8))))) + (0.0024 + (0.09050000000000001 * (-5.503764690973492e-09 + (1.0050378132222737 * x_9))))) * (0.00998 + (-2.84 * (3.5755750494243194e-09 + (1.0050378207899893 * x_7)))))) + (0.015200000000000002 + (0.632 * (2.316635645158825e-09 + (1.005037811384345 * x_3)))))) - ((((-0.00968 * (3.369651839070239e-09 + (1.0050378086193497 * x_0))) * ((-0.861 + (-0.596 * (8.330528184386568e-10 + (1.0050378147807428 * x_4)))) - (((0.0233 + (0.113 * (2.3868367447602294e-10 + (1.0050378172229721 * x_2)))) * (-71.7 + (-0.807 * (2.3868367447602294e-10 + (1.0050378172229721 * x_2))))) - (76.3 + (0.311 * (-1.652504178821832e-09 + (1.005037812839098 * x_6))))))) + (-1e-05 + (0.031900000000000005 * (3.5755750494243194e-09 + (1.0050378207899893 * x_7))))) * (0.49400000000000005 + (-0.0012 * (2.316635645158825e-09 + (1.005037811384345 * x_3)))))),0.72865241928821789*x_1 + 0.635183896794906*x_3 + 0.21809320580742119*x_4 - (0.001206045373661214*x_3 - 0.49399999999722009)*(-0.032060706483200664*x_7 + (0.0097287659874353045*x_0 + 3.261822980219991e-11)*(-0.59900253760932268*x_4 + 0.3125667597929595*x_6 + (0.11356927334619585*x_2 + 0.023300000026971256)*(0.81106551849893854*x_2 + 71.700000000192621) + 75.43899999898957) + 9.9998859391559242e-6) + (0.68644082373326016*x_5 + 3.829820908227112e-9)*(2.8543074110435695*x_7 - 0.0099799898453668589)*(0.090955922096615779*x_9 + (0.014070529475910413*x_1 + 2.0966722780332584e-12)*(2.3819396248090644*x_8 + 8.450000002307088) + 0.002399999501909295) + 0.062700001753463863
623_fri_c4_1000_10,ok,10,NoRef,0.1521161203685344,0.7918210130860889,109,109,109,11.151131391525269,,0.01,(((((((-0.019000000000000003 * (0.13941561426198104 + (1.0104749796278643 * x_0))) * (0.00975 + (47.800000000000004 * (0.1293185428126426 + (1.1237869624512584 * x_4))))) + ((-67.8 + (-22.2 * (0.13941561426198104 + (1.0104749796278643 * x_0)))) + (-8.33 + (0.0333 * (-0.11576764803778941 + (1.0044960092981252 * x_8)))))) + ((0.007899999999999999 + (-6.46 * (0.0736087982084613 + (0.9999677590618523 * x_9)))) * (0.138 + (0.0038599999999999997 * (0.02709331977686438 + (0.9998511943214848 * x_5)))))) - ((0.8510000000000001 + (0.996 * exp((-0.0379 + (-0.05362121669788681 + (1.0618312288592786 * x_7)))))) * (-0.442 + (-0.00703 * ((0.00344 + (-4.37 * (0.1293185428126426 + (1.1237869624512584 * x_4)))))**3)))) * ((0.018500000000000003 + (-0.004889999999999999 * ((0.00641 + (0.14278809094854045 + (1.0265951539192182 * x_1))))**2)) * (0.049 + (-0.729 * sin(((-6.0600000000000005 + (-5.41 * (0.13941561426198104 + (1.0104749796278643 * x_0)))) * (-0.271 + (0.47700000000000004 * (0.14278809094854045 + (1.0265951539192182 * x_1)))))))))) + ((-0.00464 + (-0.23700000000000002 * (0.14053229737994233 + (1.0823781329800635 * x_2)))) + ((-0.0441 + (0.341 * (0.09947925414942209 + (1.0205751432371792 * x_3)))) - (0.0070599999999999994 + (-0.00011999999999999999 * sqrt((6.8100000000000005 + (0.00049 * (0.12525825913657282 + (0.980269270206672 * x_6)))))))))),-0.25652361751627507*x_2 + 0.34801612384387813*x_3 + (0.018500000000000003 - 0.004889999999999999*(1.0265951539192182*x_1 + 0.14919809094854045)**2)*(0.049 - 0.729*sin((-5.466669639786746*x_0 - 6.8142384731573179)*(0.48968588841946712*x_1 - 0.20289008061754622)))*(-22.432544547738587*x_0 + 0.033449717109627572*x_8 + (-0.019199024612929425*x_0 - 0.0026488966709776402)*(53.717016805170156*x_4 + 6.1911763464443168) + (0.003859425610080931*x_5 + 0.13810458021433871)*(-6.459791723539566*x_9 - 0.46761283642666) - (-0.00703*(-4.9109490259119993*x_4 - 0.5616820320912482)**3 - 0.442)*(0.9088917870003771*exp(1.0618312288592786*x_7) + 0.8510000000000001) - 79.228881699295635) + 0.00011999999999999999*sqrt(0.000480331942401269*x_6 + 6.8100613765469774) - 0.055183728814093399
624_fri_c0_100_5,ok,5,NoRef,0.6475312716087371,0.5907148536385414,68,50,68,8.187198877334595,,0.01,((-0.0772 + (-0.00142 * abs(((49.5 + (-57.1 * (4.24014525147764e-09 + (1.0050378137630331 * x_0)))) * (-0.0626 + (-57.9 * abs((-0.001 + (0.271 * inv((-0.915 + (-93.60000000000001 * ((0.0039299999999999995 + (0.09450000000000001 * (-1.8252280771675934e-09 + (1.0050378081626472 * x_2)))))**2)))))))))))) - (((-0.00218 + (1.6052646991142874e-09 + (1.005037818082082 * x_3))) + (4.79 + (-0.897 * (-2.059231685602471e-10 + (1.0050378118806327 * x_1))))) * ((-0.049300000000000004 + (-0.0971 * (-2.059231685602471e-10 + (1.0050378118806327 * x_1)))) + (-0.193 + (-0.035 * (-1.9656302458928866e-09 + (1.0050378110182856 * x_4))))))),(((-0.90151891725692755*x_1 + 1.005037818082082*x_3 + 4.7878200017899779)*(0.097589171533609441*x_1 + 0.035176323385639999*x_4 + 0.24229999991120781) - 0.0772)*(93.60000000000001*(0.09497607287137017*x_2 + 0.0039299998275159462)**2 + 0.915) - 0.00142*(11.2788*(0.09497607287137017*x_2 + 0.0039299998275159462)**2 + 15.8011575)*Abs(57.387659165869191*x_0 - 49.4999997578877))/(93.60000000000001*(0.09497607287137017*x_2 + 0.0039299998275159462)**2 + 0.915)
627_fri_c2_500_10,ok,10,NoRef,0.6809569322230801,0.5705408102832815,89,89,89,10.901451826095581,,0.01,((((0.23 + sin((-0.00886 * (0.033341707614650384 + (0.9827162141673074 * x_3))))) + (-0.00116 + (0.084 * (-0.013129577447021317 + (0.9990856847101941 * x_1))))) * ((-0.9 + (5.76 * sin(((0.005 + (-1.29 * (-0.03715904788242102 + (0.9873114643136044 * x_0)))) - (-0.5720000000000001 + (1.1400000000000001 * (-0.013129577447021317 + (0.9990856847101941 * x_1)))))))) - (1.26 + (0.020300000000000002 * (-0.013129577447021317 + (0.9990856847101941 * x_1)))))) - ((((-0.49300000000000005 + (0.00035 * (0.089197355976 + (0.9914281091126119 * x_8)))) * (-0.928 + (0.042800000000000005 * (-0.05602650016378306 + (0.9823369513031974 * x_7))))) - (-5.8100000000000005 + (-0.00264 * sqrt((3.91 + (0.00212 * (-0.05602650016378306 + (0.9823369513031974 * x_7)))))))) * (((((0.03697216135961967 + (1.0049960573880736 * x_4)) - (0.050600000000000006 + (0.031700000000000006 * (-0.036573688340500496 + (0.9921415214297146 * x_6))))) * (-0.0396 + (-0.011500000000000002 * (-0.026586736692291005 + (0.9760546559365092 * x_9))))) + (0.0060999999999999995 + (0.056400000000000006 * (0.026683047888560293 + (0.9757203942515261 * x_2))))) + (-0.0639 + (-0.06770000000000001 * (0.033341707614650384 + (0.9827162141673074 * x_3))))))),(-0.020281439399616942*x_1 - 5.76*sin(1.27363178896455*x_0 + 1.1389576805696214*x_1 - 0.63990289005792752) - 2.1597334695778255)*(0.08392319751565631*x_1 - sin(0.008706865657522343*x_3 + 0.0002954075294658024) + 0.22773711549445022) - (0.00264*sqrt(0.002082554336762778*x_7 + 3.909881223819653) + (0.042044021515776854*x_7 - 0.93039793420700996)*(0.0003469998381894142*x_8 - 0.49296878092540845) + 5.8100000000000005)*(0.055030630235786078*x_2 - 0.06652988769912672*x_3 + (-0.011224628543269858*x_9 - 0.039294252528038657)*(1.0049960573880736*x_4 - 0.031450886229321959*x_6 - 0.01246845271998647) - 0.05855230970459703)
628_fri_c3_1000_5,ok,5,BFGS,0.3410275908559943,0.7970997675821153,53,53,53,16.53412675857544,,0.01,(((0.532000219308476 + (88.49999952494056 * (-0.006538880888095933 + (1.0173482172539636 * x_0)))) * (-0.004640886689859488 + (0.003402194831569135 * (0.04995802988010866 + (1.124767200659096 * x_4))))) - ((0.007071504994089614 + (-0.4599714489679881 * (0.07995654940232406 + (1.0305655132338056 * x_3)))) - ((0.009408495005910386 + (0.4140077789696227 * (0.04995802988010866 + (1.124767200659096 * x_4)))) + ((0.0699784950059104 + (-0.5279989294836648 * (0.04665711240912954 + (1.1089028168055421 * x_2)))) - (0.23702150499408964 + (1.199976966359752 * cos(((-0.13700042290841136 + (0.9479494283833613 * (((16.999991461135615 + (6.490007572742863 * (-0.011951282734320523 + (1.0307417971714052 * x_1)))) - (0.015208538864384372 + (0.004880003579752547 * exp((-7.689999999982531 + (0.08449999998204212 * (-0.006538880888095933 + (1.0173482172539636 * x_0)))))))))**2)) * (-0.006469730741766429 + (0.005163467254545069 * (-0.011951282734320523 + (1.0307417971714052 * x_1)))))))))))),-0.58549950017474668*x_2 + 0.47403071237859188*x_3 + 0.4656623706027523*x_4 + (90.035316743674903*x_0 - 0.04669073618165701)*(0.003826677156800861*x_4 - 0.004470919738806006) - 1.199976966359752*cos((0.005322201517585486*x_1 - 0.0065314407988149029)*(0.9479494283833613*(6.6895220691850079*x_1 - 2.230774193032518e-6*exp(0.085965924339690507*x_0) + 16.907219006821499)**2 - 0.13700042290841136)) - 0.13188018250574853
631_fri_c1_500_5,ok,5,NoRef,0.5411342157399841,0.7002656982135795,54,54,54,13.084335803985596,,0.01,(((((1.76 + (0.06765066243771634 + (0.9954469854695703 * x_0))) + ((0.618 + (-0.00124 * (0.011619934130194394 + (1.0130552558033206 * x_3)))) - (0.00094 + (-0.07780000000000001 * (0.011619934130194394 + (1.0130552558033206 * x_3)))))) * (-0.0037099999999999998 + (-0.5630000000000001 * sin((((-0.0073 + (-2.56 * (0.051813494666047274 + (0.9930497282225305 * x_1)))) - (-7.05 + (0.00955 * inv((4.38 + (0.921 * (0.04936468118293561 + (1.0271014528879046 * x_2)))))))) - (-9.06 + (-0.0478 * (-0.056521872297880936 + (0.9717229773807777 * x_4))))))))) - (-0.00398 + (-0.383 * (0.011619934130194394 + (1.0130552558033206 * x_3))))) - ((-0.00974 + (0.0656 * (-0.056521872297880936 + (0.9717229773807777 * x_4)))) * (-3.27 + (0.011200000000000002 * (0.051813494666047274 + (0.9930497282225305 * x_1)))))),0.3880001629726718*x_3 - (0.011122156956092344*x_1 - 3.2694196888597403)*(0.06374502731617902*x_4 - 0.01344783482274099) + (0.5630000000000001*sin(2.542207304249678*x_1 - 0.04644835831880118*x_4 - 15.967355708159081 + 0.00955/(0.94596043810976018*x_2 + 4.425464871369484)) - 0.0037099999999999998)*(0.9954469854695703*x_0 + 0.077559510384302235*x_3 + 2.445600284594724) + 0.008430434771864453
634_fri_c2_100_10,ok,10,NoRef,0.20141214991340195,0.8891580070026783,61,61,61,13.251385927200317,,0.01,((0.02 + (0.009 * (-3.5942953176591e-09 + (1.0050378169186154 * x_1)))) * ((0.01 + (60.0 * sin(((0.02 + (0.01 * (-2.040511411673613e-09 + (1.0050378188363487 * x_4)))) * ((0.02 + (-90.0 * (-3.891699263916169e-09 + (1.005037812523656 * x_0)))) + (30.0 + (-0.2 * (-4.972576454754833e-10 + (1.0050378191710638 * x_2))))))))) + (0.6 + (-20.0 * arctan(((0.060000000000000005 + (-0.6 * (-3.5942953176591e-09 + (1.0050378169186154 * x_1)))) * ((-9.0 + (-0.02 * (1.3478607413557276e-09 + (1.0050378131397857 * x_5)))) + ((-0.6 + (-0.02 * (-2.2277142980311373e-09 + (1.005037820890266 * x_8)))) + ((-0.9 + (-0.02 * (2.620840332405153e-10 + (1.005037813903384 * x_7)))) + ((-0.9 + (-9.0 * (8.096524631093754e-10 + (1.005037812430936 * x_3)))) + ((-0.060000000000000005 + (-0.01 * (-1.984350541638051e-09 + (1.0050378174665446 * x_9)))) + (-0.02 + (-6.0 * (-6.053673205708496e-09 + (1.0050378214297475 * x_6))))))))))))))),(-0.0090453403522675379*x_1 - 0.0199999999676513)*(60.0*sin((0.010050378188363487*x_4 + 0.01999999997959489)*(90.45340312712904*x_0 + 0.20100756383421277*x_2 - 30.02000035035239)) + 20.0*atan((0.60302269015116922*x_1 - 0.060000002156577196)*(9.045340311878424*x_3 + 0.020100756262795714*x_5 + 6.030226928578485*x_6 + 0.02010075627806768*x_7 + 0.02010075641780532*x_8 + 0.010050378174665446*x_9 + 11.479999970932634)) - 0.61)
635_fri_c0_250_10,ok,10,NoRef,0.4394601208434624,0.7377131439502865,52,50,52,16.22632145881653,,0.01,((0.1 + (0.6 * (3.284185646600527e-05 + (1.0134618852695818 * x_3)))) + (1.0 + (-0.02 * abs((((40.0 * (0.0299533659358918 + (1.026432356260368 * x_1))) + ((-40.0 + (40.0 * (-0.0158002831059501 + (1.035825655276819 * x_0)))) + (0.001 + (20.0 * (0.05626701566663447 + (0.984972246146817 * x_4)))))) + ((0.001 + (-0.3 * (0.03710033285164021 + (0.9862754867919485 * x_2)))) * ((-0.6 + (-60.0 * (0.024595320138910946 + (1.0093932487757626 * x_5)))) + ((-0.01 + (0.01 * (-0.030720025213037582 + (0.9964720662834899 * x_8)))) + ((0.01 + (0.01 * (0.023946984823668138 + (1.0075174426626203 * x_9)))) + ((0.01 + (0.01 * (0.044703616871696904 + (1.002732006634402 * x_7)))) + (0.01 + (0.02 * (-0.029670791284983563 + (0.9968372944853446 * x_6)))))))))))))),0.60807713116174906*x_3 - 0.02*Abs(41.43302621107276*x_0 + 41.05729425041472*x_1 + 19.6994449229363*x_4 - (0.2958826460375845*x_2 + 0.01013009985549206)*(-60.563594926545756*x_5 + 0.01993674588970689*x_6 + 0.01002732006634402*x_7 + 0.009964720662834899*x_8 + 0.010075174426626203*x_9 - 2.0559333183955331) - 38.30753637346965) + 1.10001970511388
641_fri_c1_500_10,ok,10,NoRef,0.3234755089730845,0.7854632392811708,63,63,63,19.72493553161621,,0.01,((0.02 + (0.01 * (0.00805487804850231 + (0.9968997576834833 * x_1)))) * (((20.0 * (-0.041244311805811756 + (0.9881424498527619 * x_3))) + (-0.01 + (-60.0 * sin((-0.3 + (2.2 * (-0.00754624478365389 + (0.9836753950133191 * x_0)))))))) + (-0.01 + (-20.0 * sin(((0.060000000000000005 + (2.0 * (0.00805487804850231 + (0.9968997576834833 * x_1)))) + (0.01 + (-0.001 * inv(((0.030000000000000002 + (0.02 * (0.06278172057161527 + (0.9810267998778318 * x_8)))) + ((0.02 + (0.02 * (0.06346169844205729 + (1.024410073610703 * x_5)))) + ((0.02 + (0.02 * (0.09722717144425294 + (1.0248389370748021 * x_7)))) + ((0.02 + (0.02 * (-0.010538602807564558 + (1.0101551525364498 * x_2)))) + ((0.02 + (0.02 * (0.04604423538072993 + (0.9674549471240764 * x_9)))) + ((0.02 + (0.02 * (-0.0007699340761739147 + (1.0247051180741429 * x_4)))) + (0.02 + (0.02 * (-0.005068268617956794 + (1.0102445817775312 * x_6))))))))))))))))))),(0.009968997576834833*x_1 + 0.020080548780485)*(19.76284899705524*x_3 - 60.0*sin(2.164085869029302*x_0 - 0.316601738524039) - 20.0*sin(1.993799515366967*x_1 + 0.086109756097004624 - 0.001/(0.020203103050728996*x_2 + 0.020494102361482858*x_4 + 0.02048820147221406*x_5 + 0.020204891635550624*x_6 + 0.020496778741496042*x_7 + 0.01962053599755664*x_8 + 0.01934909894248153*x_9 + 0.15506276040673921)) - 0.84488623611623512)
646_fri_c3_500_10,ok,10,NoRef,0.6832171895964134,0.5534541085842409,58,58,58,16.639628648757935,,0.01,((0.01 + (0.37 * (-0.0010674995282084277 + (0.9888977016014616 * x_3)))) + ((0.02 + (0.008 * (-0.07566403615497733 + (1.0061982190189063 * x_1)))) * ((-0.3 + (60.0 * sin(((-0.006 + (-1.7 * (-0.07566403615497733 + (1.0061982190189063 * x_1)))) + (0.030000000000000002 + (-1.3 * (-0.08580614110746695 + (0.9764867799745204 * x_0)))))))) + ((0.001 + (-0.1 * (-0.07585884095525353 + (0.9394858417435231 * x_4)))) * ((-0.08 + (-90.0 * (-0.05721558898573879 + (0.9725279454163238 * x_2)))) + ((-0.02 + (-0.02 * (-0.08572351112350518 + (0.9977370817874324 * x_8)))) + ((-0.02 + (-0.02 * (-0.015303586236559374 + (0.9921594894841607 * x_5)))) + ((-0.02 + (-0.02 * (0.018198606053000926 + (0.9830177296829794 * x_7)))) + ((-0.02 + (-0.02 * (0.05178842670427133 + (1.0545913349620601 * x_9)))) + (-0.02 + (-0.02 * (0.05867666558860839 + (0.9957561638142012 * x_6))))))))))))),0.3658921495925408*x_3 + (0.0080495857521512506*x_1 + 0.01939468771076018)*((0.008585884095525353 - 0.09394858417435232*x_4)*(-87.52751508746914*x_2 - 0.01984318978968321*x_5 - 0.01991512327628402*x_6 - 0.01966035459365959*x_7 - 0.01995474163574865*x_8 - 0.021091826699241202*x_9 + 4.9688502766967748) - 60.0*sin(1.269432813966877*x_0 + 1.7105369723321407*x_1 - 0.2641768449031685) - 0.3) + 0.009605025174562882
647_fri_c1_250_10,ok,10,BFGS,0.7246720625630971,0.5296642955633419,60,60,60,24.861032485961914,,0.01,((-0.02608531029272558 + (0.31337030390017484 * (0.012771660018394299 + (0.9916244828062031 * x_3)))) + ((((-0.0009738184164831916 + (-0.004478456272028574 + (1.0195182309979691 * x_6))) + ((36.89999618158352 + (-0.09060260748663683 * (0.0026619787194639703 + (0.9855581582449608 * x_9)))) + (-0.03760381841648319 + (0.06930422484917657 * (0.0005549552017442876 + (1.0134782143162062 * x_7)))))) * (0.0010734622020230461 + (-7.28845582736698e-05 * (-0.01920572954524788 + (0.9843620950829046 * x_5))))) - (((0.4196617254173781 * sin(((7.724661846642543 + (-2.6231188407926 * (-0.0661680238763467 + (0.9883772642250066 * x_0)))) - (((0.0037183869859357616 + (-0.3689662830551918 * (-0.02713842520686745 + (0.9779645183370135 * x_8)))) * (0.0022195176835131283 + (-0.00456223446935067 * (0.04259752720332055 + (1.0063005627788042 * x_4))))) - (89.80466184664255 + (-0.0012698799670050557 * (-0.02629323549384153 + (0.9986094332148666 * x_2)))))))) * (2.3500593920533297 + (0.9204693646448417 * (-0.06563464502751039 + (0.9806987438418552 * x_1))))) + (-0.001744689707274422 + (-0.19425719093845017 * (0.04259752720332055 + (1.0063005627788042 * x_4))))))),0.31074566553183357*x_3 + 0.19548112056519203*x_4 + (0.3788299613227048*x_1 + 0.96087625045007048)*sin(2.59263102359966*x_0 + 0.0012681141141018322*x_2 + (0.0045909791140364388*x_4 - 0.0020251777765970364)*(0.3608359332906688*x_8 - 0.013731550862484969) - 97.702923672626173) - (7.174479648146165e-5*x_5 - 0.0010748620031372751)*(1.0195182309979691*x_6 + 0.070238322044712316*x_7 - 0.08929413896672089*x_9 + 36.85673736700555) - 0.012063485628735958
649_fri_c0_500_5,ok,5,NoRef,0.6273090049084713,0.5919705349150525,44,44,44,15.483441352844238,,0.01,((((0.6930000000000001 * (0.05231147534006627 + (1.0066634887399533 * x_1))) + (0.00898 + (-0.44 * sin((0.00752 + (-39.4 * (0.007078065159054314 + (1.0130563010908327 * x_4)))))))) + (0.0083 + (0.639 * arctan((6.17 + (-5.82 * (0.05231147534006627 + (1.0066634887399533 * x_1)))))))) - ((0.892 + (-0.443 * (-0.06639078434904079 + (1.0571454595405074 * x_3)))) - ((0.0092 + (0.42000000000000004 * (-0.08932909934794814 + (1.0023846504648501 * x_0)))) + ((-0.0675 + (70.0 * abs((0.00938 * (-0.021789259863661356 + (1.0063983944922867 * x_2)))))) + (0.0316 + (0.222 * (0.007078065159054314 + (1.0130563010908327 * x_4)))))))),0.42100155319523708*x_0 + 0.69761779769678774*x_1 + 0.46831543857644478*x_3 + 0.22489849884216486*x_4 + 0.44*sin(39.914418262978807*x_4 + 0.27135576726674) + 70.0*Abs(0.0094400169403376487*x_2 - 0.00020438325752114351) - 0.639*atan(5.8587815044665285*x_1 - 5.865547213520814) - 0.93052615631678732
654_fri_c0_500_10,ok,10,NoRef,0.6587783874385726,0.5986333438664974,64,64,64,18.111120223999023,,0.01,(((0.5 * (0.0007491783139851028 + (0.9893417119088128 * x_3))) + (-0.01 + (0.34 * (0.04187135150738115 + (1.0510953173290194 * x_4))))) + ((0.01 + (1.0 * cos(((0.02 + (1.0 * (-0.06393432606302606 + (0.9998031220651009 * x_1)))) + ((-0.8 + (0.9 * (-0.027601897422796586 + (1.0061636075716038 * x_0)))) + (-0.7000000000000001 + (0.001 * (((-6.0 + (-20.0 * (-0.04407831859558271 + (1.0230621218787368 * x_2)))) + (0.030000000000000002 + (0.030000000000000002 * inv(((0.09000000000000001 + (0.02 * (-0.040554941512674664 + (0.9867431653933428 * x_5)))) + ((0.02 + (0.02 * (-0.014222167248802433 + (1.0018358309056357 * x_7)))) + (0.02 + (0.1 * (-0.10813174643488255 + (1.0302077368719882 * x_9)))))))))))**2))))))) + (0.1 + (-0.001 * inv(((-0.08 + (-0.1 * (-0.028243686434320705 + (1.024267302083891 * x_6)))) + (-0.6 + (-0.060000000000000005 * (0.012504066596160423 + (0.9932606007852361 * x_8)))))))))),0.4946708559544064*x_3 + 0.35737240789186662*x_4 + 1.0*cos(0.90554724681444344*x_0 + 0.9998031220651009*x_1 + 0.001*(-20.461242437574736*x_2 - 5.0884336280883458 + 0.030000000000000002/(0.01973486330786686*x_5 + 0.020036716618112714*x_7 + 0.10302077368719883*x_9 + 0.11809128318128221))**2 - 1.5687760337435431) + 0.1146108486695021 - 0.001/(-0.1024267302083891*x_6 - 0.059595636047114171*x_8 - 0.67792587535233753)
